product_name,quantity,price_at_purchase,created_at
PROD71,1.0,2024-05-10-00:00:00,2024-05-10
PROD176,1.0,89000,2024-05-10
PROD120,1.0,323000,2024-05-10
PROD120,1.0,323000,2024-05-10
PROD3,1.0,758500,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD3,1.0,758500,2024-05-10
PROD3,1.0,758500,2024-05-10
PROD20,1.0,303200,2024-05-10
PROD79,1.0,325000,2024-05-10
PROD120,1.0,323000,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD86,2.0,785000,2024-05-10
PROD10,1.0,345000,2024-05-10
PROD73,1.0,213500,2024-05-10
PROD10,1.0,345000,2024-05-10
PROD10,1.0,345000,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD10,1.0,345000,2024-05-10
PROD4,1.0,185000,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD11,1.0,255000,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD20,1.0,303200,2024-05-10
PROD120,1.0,323000,2024-05-10
PROD135,1.0,4600,2024-05-10
PROD10,1.0,345000,2024-05-10
PROD710,1.0,2024-05-10-00:00:00,2024-05-10
PROD5,1.0,330000,2024-05-10
PROD72,1.0,751800,2024-05-10
PROD132,1.0,177510,2024-05-10
PROD55,1.0,1228000,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD20,1.0,303200,2024-05-10
PROD5,1.0,330000,2024-05-10
PROD36,1.0,252500,2024-05-10
PROD72,1.0,751800,2024-05-10
PROD10,1.0,350000,2024-05-10
PROD13,1.0,367000,2024-05-10
PROD13,1.0,367000,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD120,1.0,323000,2024-05-10
PROD19,1.0,537800,2024-05-10
PROD35,1.0,177000,2024-05-10
PROD57,4.0,2750,2024-05-10
PROD11,1.0,255000,2024-05-10
PROD9,2.0,138000,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD30,1.0,356000,2024-05-10
PROD20,1.0,303200,2024-05-10
PROD2,2.0,65500,2024-05-10
PROD3,1.0,763500,2024-05-10
PROD10,1.0,345000,2024-05-10
PROD97,1.0,217000,2024-05-10
PROD53,1.0,28875,2024-05-10
PROD30,1.0,356000,2024-05-10
PROD21,1.0,235000,2024-05-10
PROD120,1.0,323000,2024-05-10
PROD120,1.0,323000,2024-05-10
PROD176,1.0,89000,2024-05-10
PROD120,1.0,323000,2024-05-10
PROD10,1.0,345000,2024-05-10
PROD5,1.0,330000,2024-05-10
PROD20,1.0,303200,2024-05-10
PROD30,1.0,356000,2024-05-10
PROD20,1.0,303200,2024-05-10
PROD11,1.0,255000,2024-05-10
PROD9,1.0,140000,2024-05-10
PROD38,1.0,42395,2024-05-11
PROD30,1.0,356000,2024-05-11
PROD57,2.0,2750,2024-05-11
PROD20,1.0,308200,2024-05-11
PROD33,1.0,279900,2024-05-11
PROD20,1.0,303200,2024-05-11
PROD282,1.0,75000,2024-05-11
PROD56,1.0,86620,2024-05-11
PROD44,1.0,357000,2024-05-11
PROD4,1.0,185000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD100,1.0,465600,2024-05-11
PROD9,1.0,138000,2024-05-11
PROD21,1.0,235000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD8,1.0,644000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD21,1.0,235000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD72,1.0,2024-05-11-00:00:00,2024-05-11
PROD61,1.0,338000,2024-05-11
PROD20,1.0,303200,2024-05-11
PROD9,1.0,138000,2024-05-11
PROD4,1.0,185000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD21,1.0,235000,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD39,1.0,297500,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD20,1.0,303200,2024-05-11
PROD265,1.0,256400,2024-05-11
PROD20,1.0,303200,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD11,1.0,260000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD187,1.0,125000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD21,1.0,235000,2024-05-11
PROD30,1.0,356000,2024-05-11
PROD282,1.0,75000,2024-05-11
PROD32,1.0,240000,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD169,2.0,7600,2024-05-11
PROD159,1.0,39800,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD54,1.0,39050,2024-05-11
PROD4,1.0,190000,2024-05-11
PROD21,1.0,235000,2024-05-11
PROD20,1.0,303200,2024-05-11
PROD21,1.0,235000,2024-05-11
PROD21,1.0,235000,2024-05-11
PROD33,1.0,279900,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD20,1.0,303200,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD299,3.0,45000,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD9,1.0,138000,2024-05-11
PROD20,1.0,303200,2024-05-11
PROD19,1.0,537800,2024-05-11
PROD57,3.0,2750,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD176,1.0,89000,2024-05-11
PROD9,1.0,140000,2024-05-11
PROD9,1.0,140000,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD11,1.0,255000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD44,1.0,357000,2024-05-11
PROD132,1.0,177510,2024-05-11
PROD21,1.0,235000,2024-05-11
PROD10,1.0,345000,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD120,1.0,323000,2024-05-11
PROD9,5.0,138000,2024-05-13
PROD30,1.0,356000,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD64,1.0,247500,2024-05-13
PROD9,10.0,138000,2024-05-13
PROD10,1.0,344999,2024-05-13
PROD5,1.0,330000,2024-05-13
PROD176,1.0,88999,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD10,1.0,349999,2024-05-13
PROD9,2.0,138000,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD120,2.0,322999,2024-05-13
PROD10,1.0,344999,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD120,1.0,322999,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD39,1.0,297500,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD5,1.0,330000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD10,1.0,344999,2024-05-13
PROD120,1.0,322999,2024-05-13
PROD176,1.0,88999,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD74,1.0,16500,2024-05-13
PROD10,1.0,344999,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD176,1.0,88999,2024-05-13
PROD10,1.0,344999,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD122,1.0,276800,2024-05-13
PROD10,1.0,344999,2024-05-13
PROD44,1.0,357000,2024-05-13
PROD10,1.0,344999,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD35,1.0,177000,2024-05-13
PROD98,1.0,69500,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD176,1.0,89000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD36,1.0,252500,2024-05-13
PROD155,1.0,107250,2024-05-13
PROD10,1.0,350000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD57,1.0,2750,2024-05-13
PROD239,1.0,4851,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD172,1.0,14500,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD176,1.0,89000,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD19,1.0,537800,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD122,1.0,276800,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD33,1.0,279900,2024-05-13
PROD52,1.0,1155000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD13,1.0,367000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD282,1.0,75000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD64,1.0,247500,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD73,1.0,213500,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD52,1.0,1155000,2024-05-13
PROD21,1.0,240000,2024-05-13
PROD176,1.0,89000,2024-05-13
PROD21,1.0,235000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD52,1.0,1155000,2024-05-13
PROD155,1.0,107250,2024-05-13
PROD120,1.0,323000,2024-05-13
PROD10,1.0,345000,2024-05-13
PROD9,1.0,138000,2024-05-13
PROD50,1.0,242000,2024-05-13
PROD86,1.0,785000,2024-05-13
PROD176,1.0,89000,2024-05-13
PROD64,1.0,247500,2024-05-13
PROD30,1.0,356000,2024-05-13
PROD282,2.0,75000,2024-05-13
PROD176,1.0,89000,2024-05-13
PROD33,1.0,279900,2024-05-13
PROD5,1.0,330000,2024-05-13
PROD232,9.0,78000,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD19,1.0,537800,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD3,1.0,758500,2024-05-13
PROD57,3.0,2750,2024-05-13
PROD11,1.0,255000,2024-05-13
PROD239,1.0,4851,2024-05-13
PROD132,1.0,177510,2024-05-13
PROD206,1.0,142435,2024-05-13
PROD9,1.0,140000,2024-05-13
PROD15,1.0,367500,2024-05-13
PROD15,1.0,367500,2024-05-13
PROD15,1.0,367500,2024-05-13
PROD15,1.0,367500,2024-05-13
PROD15,1.0,367500,2024-05-13
PROD20,1.0,303200,2024-05-13
PROD176,1.0,89000,2024-05-13
PROD282,3.0,75000,2024-05-14
PROD120,1.0,323000,2024-05-14
PROD177,6.0,21000,2024-05-14
PROD109,1.0,839000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD290,2.0,508000,2024-05-14
PROD20,3.0,303200,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD263,3.0,27500,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD9,2.0,140000,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD120,1.0,333000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD3,1.0,758500,2024-05-14
PROD11,1.0,260000,2024-05-14
PROD15,1.0,367500,2024-05-14
PROD30,1.0,361000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD55,1.0,1228000,2024-05-14
PROD55,1.0,1228000,2024-05-14
PROD55,1.0,1228000,2024-05-14
PROD13,1.0,367000,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD30,1.0,356000,2024-05-14
PROD5,1.0,330000,2024-05-14
PROD176,1.0,89000,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD20,1.0,303200,2024-05-14
PROD20,1.0,303200,2024-05-14
PROD122,1.0,276800,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD19,1.0,537800,2024-05-14
PROD40,1.0,255000,2024-05-14
PROD21,1.0,235000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD44,1.0,357000,2024-05-14
PROD147,1.0,1300000,2024-05-14
PROD176,1.0,89000,2024-05-14
PROD5,1.0,330000,2024-05-14
PROD9,2.0,140000,2024-05-14
PROD71,1.0,2024-05-14-00:00:00,2024-05-14
PROD8,1.0,644000,2024-05-14
PROD20,1.0,303200,2024-05-14
PROD35,1.0,177000,2024-05-14
PROD9,1.0,140000,2024-05-14
PROD9,2.0,140000,2024-05-14
PROD120,1.0,323000,2024-05-14
PROD159,1.0,39800,2024-05-14
PROD38,2.0,42395,2024-05-14
PROD11,2.0,255000,2024-05-14
PROD120,1.0,323000,2024-05-14
PROD9,1.0,140000,2024-05-14
PROD21,1.0,235000,2024-05-14
PROD9,2.0,140000,2024-05-14
PROD21,1.0,235000,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD120,1.0,323000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD9,1.0,140000,2024-05-14
PROD20,1.0,303200,2024-05-14
PROD38,2.0,42395,2024-05-14
PROD9,1.0,140000,2024-05-14
PROD120,1.0,323000,2024-05-14
PROD4,1.0,185000,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD73,1.0,213500,2024-05-14
PROD4,1.0,185000,2024-05-14
PROD21,1.0,240000,2024-05-14
PROD30,1.0,356000,2024-05-14
PROD5,1.0,330000,2024-05-14
PROD53,1.0,28875,2024-05-14
PROD154,1.0,59950,2024-05-14
PROD120,1.0,323000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD9,1.0,140000,2024-05-14
PROD73,1.0,213500,2024-05-14
PROD176,1.0,89000,2024-05-14
PROD176,1.0,89000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD5,1.0,330000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD122,1.0,276800,2024-05-14
PROD4,1.0,185000,2024-05-14
PROD61,1.0,338000,2024-05-14
PROD11,1.0,255000,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD20,1.0,303200,2024-05-14
PROD10,1.0,345000,2024-05-14
PROD9,1.0,140000,2024-05-14
PROD9,1.0,140000,2024-05-14
PROD187,1.0,125000,2024-05-14
PROD9,1.0,145000,2024-05-14
PROD5,1.0,330000,2024-05-15
PROD113,1.0,155245,2024-05-15
PROD187,1.0,129999,2024-05-15
PROD47,2.0,375900,2024-05-15
PROD10,1.0,344999,2024-05-15
PROD176,1.0,88999,2024-05-15
PROD10,1.0,344999,2024-05-15
PROD21,1.0,235000,2024-05-15
PROD21,2.0,235000,2024-05-15
PROD21,1.0,240000,2024-05-15
PROD120,1.0,322999,2024-05-15
PROD4,1.0,184999,2024-05-15
PROD57,2.0,2750,2024-05-15
PROD9,1.0,139999,2024-05-15
PROD120,1.0,322999,2024-05-15
PROD120,1.0,322999,2024-05-15
PROD50,1.0,242000,2024-05-15
PROD79,1.0,325000,2024-05-15
PROD120,1.0,322999,2024-05-15
PROD19,1.0,537800,2024-05-15
PROD11,1.0,255000,2024-05-15
PROD3,1.0,758500,2024-05-15
PROD9,1.0,139999,2024-05-15
PROD20,1.0,303200,2024-05-15
PROD20,1.0,303200,2024-05-15
PROD39,1.0,297500,2024-05-15
PROD10,1.0,344999,2024-05-15
PROD20,1.0,303200,2024-05-15
PROD187,1.0,124999,2024-05-15
PROD20,1.0,303200,2024-05-15
PROD50,1.0,242000,2024-05-15
PROD21,1.0,235000,2024-05-15
PROD33,1.0,279900,2024-05-15
PROD9,1.0,139999,2024-05-15
PROD64,1.0,247500,2024-05-15
PROD20,1.0,303200,2024-05-15
PROD11,1.0,255000,2024-05-15
PROD10,1.0,344999,2024-05-15
PROD11,1.0,255000,2024-05-15
PROD10,1.0,344999,2024-05-15
PROD11,1.0,255000,2024-05-15
PROD176,1.0,88999,2024-05-15
PROD20,1.0,303200,2024-05-15
PROD10,1.0,344999,2024-05-15
PROD4,1.0,184999,2024-05-15
PROD176,1.0,88999,2024-05-15
PROD176,1.0,89000,2024-05-15
PROD40,1.0,255000,2024-05-15
PROD9,1.0,140000,2024-05-15
PROD5,1.0,330000,2024-05-15
PROD9,1.0,140000,2024-05-15
PROD56,1.0,86620,2024-05-15
PROD10,1.0,345000,2024-05-15
PROD56,1.0,86620,2024-05-15
PROD10,1.0,345000,2024-05-15
PROD9,1.0,140000,2024-05-15
PROD4,1.0,185000,2024-05-15
PROD10,1.0,345000,2024-05-15
PROD9,1.0,140000,2024-05-15
PROD229,1.0,699000,2024-05-15
PROD10,1.0,345000,2024-05-15
PROD187,1.0,125000,2024-05-15
PROD120,1.0,323000,2024-05-15
PROD10,1.0,345000,2024-05-15
PROD232,2.0,78000,2024-05-15
PROD21,1.0,235000,2024-05-15
PROD11,1.0,255000,2024-05-15
PROD4,4.0,185000,2024-05-15
PROD56,1.0,86620,2024-05-15
PROD50,1.0,242000,2024-05-15
PROD4,1.0,185000,2024-05-15
PROD72,1.0,751800,2024-05-15
PROD122,1.0,276800,2024-05-15
PROD11,1.0,255000,2024-05-15
PROD4,1.0,185000,2024-05-15
PROD21,1.0,235000,2024-05-15
PROD120,1.0,323000,2024-05-15
PROD120,1.0,323000,2024-05-15
PROD255,1.0,781000,2024-05-15
PROD20,1.0,303200,2024-05-15
PROD120,1.0,323000,2024-05-15
PROD86,1.0,785000,2024-05-15
PROD275,1.0,1338260,2024-05-15
PROD18,1.0,776000,2024-05-15
PROD11,1.0,255000,2024-05-15
PROD61,1.0,338000,2024-05-15
PROD120,1.0,323000,2024-05-15
PROD176,1.0,89000,2024-05-15
PROD10,1.0,345000,2024-05-15
PROD187,1.0,125000,2024-05-15
PROD9,3.0,132000,2024-05-16
PROD4,3.0,175000,2024-05-16
PROD9,1.0,140000,2024-05-16
PROD180,1.0,80000,2024-05-16
PROD4,2.0,185000,2024-05-16
PROD57,1.0,2750,2024-05-16
PROD20,1.0,303200,2024-05-16
PROD11,1.0,255000,2024-05-16
PROD145,1.0,11500,2024-05-16
PROD182,1.0,88450,2024-05-16
PROD30,1.0,356000,2024-05-16
PROD11,1.0,255000,2024-05-16
PROD20,1.0,303200,2024-05-16
PROD120,1.0,323000,2024-05-16
PROD120,1.0,323000,2024-05-16
PROD11,1.0,260000,2024-05-16
PROD10,1.0,350000,2024-05-16
PROD120,1.0,323000,2024-05-16
PROD20,1.0,303200,2024-05-16
PROD5,1.0,330000,2024-05-16
PROD19,1.0,537800,2024-05-16
PROD44,1.0,357000,2024-05-16
PROD33,1.0,279900,2024-05-16
PROD4,4.0,185000,2024-05-16
PROD10,1.0,345000,2024-05-16
PROD11,1.0,255000,2024-05-16
PROD39,1.0,302500,2024-05-16
PROD21,1.0,235000,2024-05-16
PROD176,1.0,89000,2024-05-16
PROD86,1.0,785000,2024-05-16
PROD10,1.0,345000,2024-05-16
PROD21,1.0,235000,2024-05-16
PROD21,1.0,235000,2024-05-16
PROD180,2.0,80000,2024-05-16
PROD21,1.0,235000,2024-05-16
PROD57,2.0,2750,2024-05-16
PROD40,1.0,255000,2024-05-16
PROD30,1.0,356000,2024-05-16
PROD11,1.0,255000,2024-05-16
PROD11,1.0,255000,2024-05-16
PROD21,1.0,235000,2024-05-16
PROD4,10.0,185000,2024-05-16
PROD86,1.0,785000,2024-05-16
PROD21,1.0,235000,2024-05-16
PROD50,1.0,242000,2024-05-16
PROD176,1.0,89000,2024-05-16
PROD9,1.0,140000,2024-05-16
PROD52,1.0,1155000,2024-05-16
PROD3,1.0,758500,2024-05-16
PROD10,1.0,345000,2024-05-16
PROD71,1.0,2024-05-16-00:00:00,2024-05-16
PROD4,1.0,185000,2024-05-16
PROD5,1.0,330000,2024-05-16
PROD4,1.0,185000,2024-05-16
PROD232,10.0,78000,2024-05-16
PROD10,1.0,345000,2024-05-16
PROD30,1.0,356000,2024-05-16
PROD10,1.0,345000,2024-05-16
PROD120,1.0,323000,2024-05-16
PROD30,1.0,356000,2024-05-16
PROD64,1.0,247500,2024-05-16
PROD24,1.0,311000,2024-05-16
PROD20,1.0,303200,2024-05-16
PROD4,1.0,185000,2024-05-16
PROD132,1.0,177510,2024-05-16
PROD10,1.0,345000,2024-05-16
PROD9,1.0,140000,2024-05-16
PROD32,1.0,240000,2024-05-16
PROD120,1.0,323000,2024-05-16
PROD300,1.0,378500,2024-05-16
PROD2,3.0,67500,2024-05-16
PROD9,1.0,140000,2024-05-16
PROD4,1.0,185000,2024-05-16
PROD9,1.0,140000,2024-05-16
PROD9,1.0,140000,2024-05-16
PROD9,1.0,140000,2024-05-16
PROD276,1.0,992000,2024-05-16
PROD33,1.0,279900,2024-05-17
PROD21,1.0,235000,2024-05-17
PROD59,1.0,324900,2024-05-17
PROD33,1.0,279900,2024-05-17
PROD239,1.0,4851,2024-05-17
PROD4,1.0,185000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD50,1.0,242000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD9,1.0,140000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD20,1.0,303200,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD19,1.0,537800,2024-05-17
PROD21,1.0,235000,2024-05-17
PROD11,1.0,255000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD9,3.0,140000,2024-05-17
PROD20,1.0,303200,2024-05-17
PROD11,1.0,255000,2024-05-17
PROD21,1.0,235000,2024-05-17
PROD32,1.0,240000,2024-05-17
PROD21,1.0,235000,2024-05-17
PROD11,1.0,255000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD27,1.0,360000,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD11,1.0,255000,2024-05-17
PROD21,1.0,235000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD57,7.0,2750,2024-05-17
PROD11,1.0,255000,2024-05-17
PROD9,1.0,140000,2024-05-17
PROD20,1.0,303200,2024-05-17
PROD50,1.0,242000,2024-05-17
PROD30,1.0,356000,2024-05-17
PROD11,1.0,255000,2024-05-17
PROD25,1.0,402500,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD33,1.0,279900,2024-05-17
PROD114,1.0,9835000,2024-05-17
PROD201,1.0,180000,2024-05-17
PROD19,1.0,537800,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD187,1.0,125000,2024-05-17
PROD187,1.0,125000,2024-05-17
PROD20,1.0,303200,2024-05-17
PROD13,1.0,367000,2024-05-17
PROD9,1.0,140000,2024-05-17
PROD128,1.0,696500,2024-05-17
PROD30,1.0,356000,2024-05-17
PROD11,1.0,255000,2024-05-17
PROD9,1.0,140000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD101,1.0,420800,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD55,1.0,1228000,2024-05-17
PROD55,1.0,1228000,2024-05-17
PROD21,1.0,235000,2024-05-17
PROD9,1.0,140000,2024-05-17
PROD232,1.0,78000,2024-05-17
PROD20,1.0,303200,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD4,1.0,185000,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD301,1.0,295000,2024-05-17
PROD9,1.0,140000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD176,1.0,89000,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD11,1.0,255000,2024-05-17
PROD9,1.0,140000,2024-05-17
PROD4,1.0,185000,2024-05-17
PROD262,1.0,73200,2024-05-17
PROD52,1.0,1155000,2024-05-17
PROD120,1.0,323000,2024-05-17
PROD13,2.0,367000,2024-05-17
PROD9,1.0,140000,2024-05-17
PROD264,1.0,35750,2024-05-17
PROD128,3.0,696500,2024-05-17
PROD176,1.0,89000,2024-05-17
PROD44,1.0,357000,2024-05-17
PROD22,2.0,935000,2024-05-17
PROD10,1.0,345000,2024-05-17
PROD24,1.0,317750,2024-05-18
PROD30,1.0,356000,2024-05-18
PROD13,1.0,367000,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD120,1.0,323000,2024-05-18
PROD9,1.0,140000,2024-05-18
PROD3,1.0,758500,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD4,1.0,185000,2024-05-18
PROD19,1.0,537800,2024-05-18
PROD20,1.0,303200,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD120,1.0,323000,2024-05-18
PROD50,1.0,242000,2024-05-18
PROD11,1.0,265000,2024-05-18
PROD3,1.0,758500,2024-05-18
PROD120,1.0,323000,2024-05-18
PROD15,1.0,367500,2024-05-18
PROD20,1.0,303200,2024-05-18
PROD120,1.0,323000,2024-05-18
PROD4,1.0,185000,2024-05-18
PROD56,1.0,86620,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD11,1.0,265000,2024-05-18
PROD176,1.0,89000,2024-05-18
PROD282,2.0,75000,2024-05-18
PROD30,1.0,356000,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD15,1.0,367500,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD147,1.0,1300000,2024-05-18
PROD120,1.0,323000,2024-05-18
PROD9,1.0,140000,2024-05-18
PROD33,1.0,287200,2024-05-18
PROD39,1.0,309200,2024-05-18
PROD120,1.0,323000,2024-05-18
PROD11,1.0,265000,2024-05-18
PROD4,1.0,185000,2024-05-18
PROD120,1.0,323000,2024-05-18
PROD147,1.0,1300000,2024-05-18
PROD52,1.0,1155000,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD41,1.0,273500,2024-05-18
PROD15,1.0,367500,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD20,1.0,303200,2024-05-18
PROD9,1.0,140000,2024-05-18
PROD10,1.0,345000,2024-05-18
PROD64,1.0,247500,2024-05-18
PROD46,1.0,18975,2024-05-18
PROD264,1.0,35750,2024-05-18
PROD176,1.0,89000,2024-05-18
PROD20,1.0,303200,2024-05-18
PROD50,5.0,242000,2024-05-20
PROD32,5.0,240000,2024-05-20
PROD9,1.0,140000,2024-05-20
PROD232,1.0,78000,2024-05-20
PROD73,1.0,219500,2024-05-20
PROD15,1.0,367500,2024-05-20
PROD44,1.0,357000,2024-05-20
PROD33,1.0,287200,2024-05-20
PROD9,2.0,140000,2024-05-20
PROD176,1.0,89000,2024-05-20
PROD10,1.0,345000,2024-05-20
PROD11,1.0,265000,2024-05-20
PROD120,1.0,323000,2024-05-20
PROD10,1.0,345000,2024-05-20
PROD132,1.0,177510,2024-05-20
PROD10,1.0,345000,2024-05-20
PROD44,1.0,357000,2024-05-20
PROD20,1.0,309200,2024-05-20
PROD57,1.0,2750,2024-05-20
PROD50,1.0,242000,2024-05-20
PROD21,1.0,241300,2024-05-20
PROD20,1.0,309200,2024-05-20
PROD9,1.0,140000,2024-05-20
PROD10,2.0,345000,2024-05-20
